CustomerID,recency,frequency,monetary,average_order_value,will_purchase,snapshot_date
15950,39,5,3654.77,730.9540000000001,1,2011-11-01
15951,246,2,680.12,340.05999999999995,0,2011-11-01
15952,29,3,581.4,193.79999999999998,1,2011-11-01
15953,8,8,1816.96,227.12,1,2011-11-01
15955,4,13,4417.66,339.82,1,2011-11-01
15958,35,2,280.44,140.22,0,2011-11-01
15960,335,3,250.05,83.35000000000001,0,2011-11-01
15961,340,1,451.28999999999996,451.28999999999996,0,2011-11-01
15963,6,1,280.04,280.04,1,2011-11-01
15965,328,3,945.2,315.06666666666666,1,2011-11-01
15967,279,2,420.7,210.35000000000002,1,2011-11-01
15968,349,1,418.05,418.05,0,2011-11-01
15969,10,2,531.1,265.55,0,2011-11-01
15970,264,1,314.1,314.1,0,2011-11-01
15971,13,13,4650.75,357.75,1,2011-11-01
15973,327,1,615.64,615.64,0,2011-11-01
15974,0,7,3442.15,491.7357142857143,0,2011-11-01
15975,45,1,371.01,371.01,0,2011-11-01
15976,126,2,430.94,215.47,0,2011-11-01
15977,0,1,355.63,355.63,1,2011-11-01
15978,38,1,1098.78,1098.78,0,2011-11-01
15980,49,3,2398.86,799.6199999999999,0,2011-11-01
15981,38,8,3119.88,389.985,1,2011-11-01
15983,321,4,2432.48,608.12,1,2011-11-01
15984,32,11,2973.77,270.34272727272725,0,2011-11-01
15985,84,2,1142.42,571.21,0,2011-11-01
15986,342,1,186.3,186.3,1,2011-11-01
15987,81,7,1437.27,205.3242857142857,1,2011-11-01
15989,336,1,229.4,229.4,0,2011-11-01
15990,5,2,792.11,396.055,0,2011-11-01
15992,357,1,533.86,533.86,0,2011-11-01
15993,5,2,1285.48,642.74,1,2011-11-01
15994,15,1,427.07,427.07,0,2011-11-01
15996,49,7,1686.9,240.9857142857143,0,2011-11-01
15998,48,5,3023.84,604.768,1,2011-11-01
16001,342,1,583.39,583.39,0,2011-11-01
16003,95,4,2763.06,690.765,1,2011-11-01
16005,143,5,1164.25,232.85,1,2011-11-01
16006,172,2,347.17,173.585,0,2011-11-01
16007,8,5,2159.07,431.81399999999996,0,2011-11-01
16008,36,5,1716.53,343.306,1,2011-11-01
16009,4,2,850.95,425.475,1,2011-11-01
16010,206,9,1352.45,150.27222222222224,0,2011-11-01
16011,4,16,3383.43,211.464375,1,2011-11-01
16012,89,3,1731.29,577.0966666666667,1,2011-11-01
16013,5,51,37927.48,743.6760784313725,1,2011-11-01
16014,113,2,529.9300000000001,264.96500000000003,1,2011-11-01
16015,10,1,300.77,300.77,1,2011-11-01
16016,40,8,1951.67,243.95875,1,2011-11-01
16017,8,1,211.88,211.88,0,2011-11-01
16018,0,3,502.35,167.45000000000002,0,2011-11-01
16019,7,12,5486.99,457.24916666666667,0,2011-11-01
16020,26,1,518.8,518.8,1,2011-11-01
16021,356,1,380.86,380.86,0,2011-11-01
16022,221,1,628.28,628.28,0,2011-11-01
16023,7,3,719.81,239.9366666666667,0,2011-11-01
16026,4,1,236.09,236.09,0,2011-11-01
16027,52,6,934.62,155.77,0,2011-11-01
16029,5,66,86780.5,1314.8560606060605,1,2011-11-01
16030,270,1,331.24,331.24,0,2011-11-01
16031,53,2,548.94,274.47,0,2011-11-01
16033,27,22,8507.61,386.7095454545455,1,2011-11-01
16034,157,4,592.65,148.1625,0,2011-11-01
16036,48,2,758.92,379.46000000000004,0,2011-11-01
16037,230,3,855.02,285.00666666666666,0,2011-11-01
16038,138,2,393.33,196.665,0,2011-11-01
16040,26,3,1313.55,437.84999999999997,0,2011-11-01
16041,102,2,2739.8,1369.9,1,2011-11-01
16042,18,6,1316.5,219.41666666666666,1,2011-11-01
16043,172,5,875.69,175.138,1,2011-11-01
16045,80,4,1340.7,335.175,0,2011-11-01
16048,334,3,874.2300000000001,291.41,0,2011-11-01
16049,1,5,1670.04,334.008,0,2011-11-01
16050,134,3,300.7,100.23333333333335,0,2011-11-01
16052,15,1,362.06,362.06,0,2011-11-01
16053,83,1,1124.19,1124.19,1,2011-11-01
16054,106,1,783.9,783.9,0,2011-11-01
16055,181,1,134.8,134.8,0,2011-11-01
16056,6,1,664.85,664.85,0,2011-11-01
16057,57,6,1544.23,257.37166666666667,1,2011-11-01
16059,26,7,1773.56,253.3657142857143,0,2011-11-01
16060,361,1,76.5,76.5,0,2011-11-01
16062,94,4,1072.24,268.06,1,2011-11-01
16063,221,1,335.32,335.32,0,2011-11-01
16065,326,3,987.6899999999999,329.22999999999996,0,2011-11-01
16066,8,3,857.67,285.89,1,2011-11-01
16071,5,1,326.24,326.24,0,2011-11-01
16072,249,1,584.3199999999999,584.3199999999999,0,2011-11-01
16073,258,1,122.39999999999999,122.39999999999999,0,2011-11-01
16074,351,1,265.25,265.25,0,2011-11-01
16076,14,8,1887.57,235.94625,1,2011-11-01
16078,244,1,79.2,79.2,0,2011-11-01
16079,1,1,508.22,508.22,1,2011-11-01
16080,42,3,295.91,98.63666666666666,0,2011-11-01
16081,17,6,4187.15,697.8583333333332,0,2011-11-01
16083,61,4,2351.42,587.855,0,2011-11-01
16084,260,1,436.18,436.18,0,2011-11-01
16085,19,5,854.13,170.826,1,2011-11-01
16086,20,6,1595.72,265.9533333333333,0,2011-11-01
16087,350,1,325.44,325.44,0,2011-11-01
16089,347,1,116.78999999999999,116.78999999999999,0,2011-11-01
16091,115,2,315.06,157.53,0,2011-11-01
16092,75,3,817.86,272.62,0,2011-11-01
16093,67,1,17.0,17.0,0,2011-11-01
16094,180,3,1185.1499999999999,395.04999999999995,1,2011-11-01
16096,225,1,320.62,320.62,0,2011-11-01
16097,201,1,185.04999999999998,185.04999999999998,0,2011-11-01
16098,48,7,2436.23,348.03285714285715,0,2011-11-01
16099,11,3,731.9,243.9666666666667,0,2011-11-01
16101,31,1,1290.7,1290.7,0,2011-11-01
16102,3,3,1842.14,614.0466666666667,0,2011-11-01
16103,40,7,1943.79,277.6842857142857,0,2011-11-01
16104,22,1,302.36,302.36,0,2011-11-01
16105,209,1,336.96,336.96,0,2011-11-01
16106,26,1,108.38,108.38,0,2011-11-01
16107,3,5,2307.52,461.504,1,2011-11-01
16108,45,1,842.5,842.5,0,2011-11-01
16109,179,2,611.88,305.93999999999994,0,2011-11-01
16110,6,3,1337.48,445.82666666666665,0,2011-11-01
16112,104,4,195.73999999999998,48.935,0,2011-11-01
16113,144,1,161.38,161.38,0,2011-11-01
16114,131,1,135.75000000000003,135.75000000000003,0,2011-11-01
16115,1,8,1737.85,217.23125,1,2011-11-01
16116,172,1,612.78,612.78,0,2011-11-01
16117,150,2,520.9,260.45,0,2011-11-01
16119,33,2,519.63,259.815,0,2011-11-01
16120,20,4,1309.14,327.285,0,2011-11-01
16121,18,4,1321.42,330.355,0,2011-11-01
16122,34,5,887.04,177.408,0,2011-11-01
16123,12,1,307.78,307.78,0,2011-11-01
16124,278,1,249.0,249.0,0,2011-11-01
16125,328,2,973.8000000000001,486.90000000000003,0,2011-11-01
16126,62,5,7010.39,1402.078,1,2011-11-01
16127,0,1,656.25,656.25,0,2011-11-01
16128,38,5,1880.21,376.04200000000003,1,2011-11-01
16131,12,9,4621.62,513.5133333333333,0,2011-11-01
16133,0,33,14968.880000000001,453.60242424242426,1,2011-11-01
16134,320,1,283.53000000000003,283.53000000000003,1,2011-11-01
16135,223,1,517.55,517.55,0,2011-11-01
16136,20,3,709.38,236.46,0,2011-11-01
16138,339,1,321.84000000000003,321.84000000000003,0,2011-11-01
16139,73,2,306.37,153.185,1,2011-11-01
16140,26,2,849.32,424.65999999999997,0,2011-11-01
16141,49,1,620.4,620.4,0,2011-11-01
16142,210,1,535.34,535.34,0,2011-11-01
16143,69,5,2305.11,461.02200000000005,0,2011-11-01
16144,207,1,175.2,175.2,0,2011-11-01
16145,1,11,3741.78,340.16181818181815,0,2011-11-01
16146,118,3,734.13,244.71,0,2011-11-01
16147,94,2,478.74,239.37,0,2011-11-01
16148,257,1,76.32000000000001,76.32000000000001,0,2011-11-01
16149,103,1,163.68,163.68,0,2011-11-01
16150,3,5,2446.44,489.288,0,2011-11-01
16152,229,1,1829.04,1829.04,0,2011-11-01
16153,10,5,1824.23,364.846,0,2011-11-01
16155,342,2,234.5,117.25,0,2011-11-01
16156,10,8,2673.65,334.20625,1,2011-11-01
16157,33,1,168.32,168.32,1,2011-11-01
16159,242,1,348.2,348.2,0,2011-11-01
16160,26,2,1025.44,512.72,0,2011-11-01
16161,20,19,6457.26,339.85578947368424,1,2011-11-01
16162,213,1,37.4,37.4,0,2011-11-01
16163,193,2,1298.2,649.1,0,2011-11-01
16164,3,1,245.35999999999999,245.35999999999999,1,2011-11-01
16168,17,24,3668.14,152.83916666666667,1,2011-11-01
16169,0,2,904.8000000000001,452.40000000000003,1,2011-11-01
16170,11,7,2192.72,313.24571428571426,0,2011-11-01
16171,20,1,73.2,73.2,0,2011-11-01
16172,56,5,1140.21,228.042,0,2011-11-01
16173,5,4,1006.82,251.70499999999998,1,2011-11-01
16174,87,3,1009.5500000000001,336.51666666666665,0,2011-11-01
16175,55,4,1037.59,259.3975,0,2011-11-01
16177,11,1,331.95,331.95,0,2011-11-01
16178,99,2,612.6,306.3,0,2011-11-01
16179,21,1,215.83,215.83,0,2011-11-01
16180,61,8,10254.18,1281.7725,0,2011-11-01
16181,34,1,305.54,305.54,0,2011-11-01
16182,33,4,6617.65,1654.4125,0,2011-11-01
16183,28,3,623.71,207.90333333333334,0,2011-11-01
16184,25,6,1158.79,193.13166666666666,0,2011-11-01
16185,193,1,335.0,335.0,1,2011-11-01
16186,6,14,4226.61,301.90071428571434,1,2011-11-01
16187,12,14,6595.08,471.07714285714286,1,2011-11-01
16188,5,4,981.86,245.465,0,2011-11-01
16189,46,1,144.48,144.48,1,2011-11-01
16190,1,2,523.58,261.79,0,2011-11-01
16191,12,14,8596.060000000001,614.0042857142856,1,2011-11-01
16193,197,1,314.45,314.45,0,2011-11-01
16194,336,1,308.59999999999997,308.59999999999997,0,2011-11-01
16198,36,1,400.68100000000004,400.68100000000004,0,2011-11-01
16199,353,1,472.5,472.5,0,2011-11-01
16200,125,2,1020.49,510.245,0,2011-11-01
16201,6,2,782.83,391.41499999999996,1,2011-11-01
16202,321,1,365.27,365.27,0,2011-11-01
16203,19,5,832.41,166.482,0,2011-11-01
16204,341,1,325.26,325.26,1,2011-11-01
16205,28,3,949.9,316.6333333333333,1,2011-11-01
16206,15,6,1036.97,172.82833333333335,0,2011-11-01
16208,5,3,903.34,301.11333333333334,0,2011-11-01
16209,49,6,2467.92,411.32,0,2011-11-01
16210,24,14,19426.95,1387.6392857142857,1,2011-11-01
16211,49,1,547.02,547.02,0,2011-11-01
16212,244,1,498.15000000000003,498.15000000000003,1,2011-11-01
16213,39,1,159.0,159.0,0,2011-11-01
16214,131,3,1062.75,354.25,0,2011-11-01
16215,41,1,242.35,242.35,0,2011-11-01
16216,228,1,914.9300000000001,914.9300000000001,0,2011-11-01
16217,196,2,304.25,152.125,0,2011-11-01
16218,75,8,3494.77,436.84625,1,2011-11-01
16221,236,4,828.89,207.22250000000003,1,2011-11-01
16222,279,1,846.72,846.72,0,2011-11-01
16223,335,2,1102.3500000000001,551.175,0,2011-11-01
16224,18,5,1616.54,323.308,0,2011-11-01
16225,5,6,1264.77,210.795,0,2011-11-01
16226,164,4,343.32,85.83,0,2011-11-01
16227,186,1,314.22,314.22,0,2011-11-01
16228,346,3,890.8100000000001,296.93666666666667,0,2011-11-01
16229,48,3,1779.5,593.1666666666666,0,2011-11-01
16230,150,2,542.03,271.015,0,2011-11-01
16231,340,1,178.9,178.9,0,2011-11-01
16232,4,4,990.88,247.72,0,2011-11-01
16233,32,4,895.88,223.97,0,2011-11-01
16235,1,6,1011.41,168.56833333333333,0,2011-11-01
16236,39,1,432.2,432.2,0,2011-11-01
16239,17,3,912.0,303.99999999999994,0,2011-11-01
16240,38,1,1824.79,1824.79,1,2011-11-01
16241,19,13,3234.05,248.77307692307693,1,2011-11-01
16242,27,6,2365.18,394.19666666666666,1,2011-11-01
16243,15,1,214.95,214.95,1,2011-11-01
16244,172,2,2579.38,1289.69,0,2011-11-01
16245,82,2,769.7,384.85,1,2011-11-01
16247,131,1,114.56,114.56,0,2011-11-01
16248,22,1,152.94,152.94,0,2011-11-01
16249,13,5,1800.07,360.014,0,2011-11-01
16250,222,3,791.38,263.79333333333335,0,2011-11-01
16252,343,1,295.09000000000003,295.09000000000003,0,2011-11-01
16253,27,2,3683.86,1841.93,0,2011-11-01
16254,339,1,606.25,606.25,0,2011-11-01
16255,56,8,2804.82,350.6025,1,2011-11-01
16256,227,1,752.4300000000001,752.4300000000001,0,2011-11-01
16257,137,1,46.95,46.95,0,2011-11-01
16258,6,6,5971.31,995.2183333333334,0,2011-11-01
16260,11,1,1035.45,1035.45,0,2011-11-01
16261,36,4,723.36,180.84,1,2011-11-01
16262,339,1,755.15,755.15,0,2011-11-01
16265,4,10,5957.67,595.767,1,2011-11-01
16266,34,7,861.89,123.12714285714286,0,2011-11-01
16268,32,2,667.65,333.825,0,2011-11-01
16270,314,1,1141.24,1141.24,0,2011-11-01
16271,87,3,893.03,297.6766666666667,1,2011-11-01
16272,77,1,411.7,411.7,0,2011-11-01
16274,334,1,715.9,715.9,0,2011-11-01
16275,157,1,559.87,559.87,0,2011-11-01
16276,137,1,810.6000000000001,810.6000000000001,0,2011-11-01
16278,61,1,566.38,566.38,0,2011-11-01
16279,48,3,1517.06,505.68666666666667,1,2011-11-01
16281,33,1,2062.06,2062.06,0,2011-11-01
16282,300,1,168.3,168.3,0,2011-11-01
16283,29,4,1330.14,332.53499999999997,0,2011-11-01
16284,11,2,605.2,302.6,1,2011-11-01
16287,130,2,355.79,177.895,0,2011-11-01
16292,82,2,434.75,217.375,0,2011-11-01
16293,10,10,2845.63,284.563,1,2011-11-01
16295,19,2,692.3,346.15,1,2011-11-01
16297,229,1,301.9,301.9,0,2011-11-01
16298,12,3,490.99,163.66333333333333,1,2011-11-01
16302,87,1,233.22,233.22,0,2011-11-01
16303,76,3,4797.93,1599.3100000000002,1,2011-11-01
16305,99,1,361.21999999999997,361.21999999999997,0,2011-11-01
16306,174,6,700.37,116.72833333333334,0,2011-11-01
16308,68,3,1600.0,533.3333333333334,1,2011-11-01
16309,67,2,706.57,353.28499999999997,0,2011-11-01
16311,10,1,401.55,401.55,1,2011-11-01
16313,10,1,167.62,167.62,0,2011-11-01
16314,350,1,669.25,669.25,0,2011-11-01
16315,291,1,226.37,226.37,0,2011-11-01
16316,25,10,3642.21,364.221,0,2011-11-01
16317,80,3,1341.65,447.2166666666667,0,2011-11-01
16319,178,1,404.40000000000003,404.40000000000003,0,2011-11-01
16320,133,2,1038.46,519.23,0,2011-11-01
16321,33,5,373.65000000000003,74.72999999999999,0,2011-11-01
16323,157,1,207.50000000000003,207.50000000000003,0,2011-11-01
16324,89,3,428.68,142.89333333333335,0,2011-11-01
16325,7,3,594.24,198.08,0,2011-11-01
16326,8,12,2571.69,214.3075,1,2011-11-01
16327,41,6,4335.5,722.5833333333334,1,2011-11-01
16330,73,2,48.96,24.48,1,2011-11-01
16332,5,6,1390.89,231.81500000000003,1,2011-11-01
16333,27,19,19352.600000000002,1018.5578947368421,1,2011-11-01
16338,118,1,214.79999999999998,214.79999999999998,0,2011-11-01
16339,245,1,109.95,109.95,0,2011-11-01
16340,68,1,549.07,549.07,0,2011-11-01
16341,46,2,1531.89,765.9449999999999,1,2011-11-01
16342,36,4,322.41,80.60249999999999,0,2011-11-01
16344,119,1,101.10000000000001,101.10000000000001,0,2011-11-01
16345,5,1,575.41,575.41,0,2011-11-01
16346,346,1,224.51,224.51,0,2011-11-01
16347,349,1,525.97,525.97,1,2011-11-01
16348,39,5,1050.54,210.108,1,2011-11-01
16349,251,1,53.5,53.5,0,2011-11-01
16350,25,7,1827.29,261.0414285714286,1,2011-11-01
16351,293,1,153.9,153.9,0,2011-11-01
16353,7,20,5366.71,268.3355,1,2011-11-01
16354,24,3,606.46,202.15333333333334,0,2011-11-01
16355,336,1,416.35,416.35,0,2011-11-01
16356,158,4,317.57,79.3925,0,2011-11-01
16357,123,3,467.44,155.81333333333336,1,2011-11-01
16358,24,4,2486.4900000000002,621.6225000000001,0,2011-11-01
16359,26,9,1855.5900000000001,206.17666666666665,0,2011-11-01
16360,27,3,1481.98,493.99333333333334,1,2011-11-01
16361,1,2,604.3,302.15,1,2011-11-01
16362,20,4,519.68,129.92000000000002,1,2011-11-01
16363,14,1,109.36000000000001,109.36000000000001,0,2011-11-01
16364,98,1,347.55,347.55,1,2011-11-01
16365,84,8,1343.42,167.9275,1,2011-11-01
16367,323,2,728.82,364.40999999999997,1,2011-11-01
16369,41,2,851.69,425.845,1,2011-11-01
16370,43,4,1320.56,330.14,0,2011-11-01
16373,343,1,114.75,114.75,0,2011-11-01
16374,27,3,857.57,285.8566666666667,0,2011-11-01
16377,228,1,676.2,676.2,0,2011-11-01
16378,208,3,362.95,120.98333333333333,0,2011-11-01
16379,39,1,478.88,478.88,1,2011-11-01
16380,22,1,1780.59,1780.59,0,2011-11-01
16381,356,1,43.5,43.5,0,2011-11-01
16383,35,3,1089.21,363.07,0,2011-11-01
16384,50,2,584.5,292.25,0,2011-11-01
16385,21,4,920.35,230.08750000000003,0,2011-11-01
16386,214,2,846.49,423.245,1,2011-11-01
16387,283,2,221.08,110.53999999999999,0,2011-11-01
16389,14,4,1382.07,345.5175,0,2011-11-01
16391,361,1,508.95,508.95,0,2011-11-01
16392,230,1,221.19,221.19,0,2011-11-01
16393,13,13,2960.28,227.71384615384616,1,2011-11-01
16394,17,5,1555.34,311.068,0,2011-11-01
16395,21,8,2231.01,278.87625,0,2011-11-01
16398,115,2,1705.8,852.9000000000001,0,2011-11-01
16399,196,2,411.66,205.82999999999998,1,2011-11-01
16400,55,2,564.54,282.27,0,2011-11-01
16401,6,12,4389.63,365.8025,1,2011-11-01
16402,225,2,511.4,255.70000000000002,0,2011-11-01
16403,273,1,177.5,177.5,0,2011-11-01
16404,31,1,443.05,443.05,0,2011-11-01
16405,263,2,167.25,83.625,0,2011-11-01
16407,35,10,2012.86,201.286,1,2011-11-01
16409,48,6,2682.44,447.0733333333333,1,2011-11-01
16411,330,2,482.42,241.20999999999998,1,2011-11-01
16412,14,2,267.4,133.7,0,2011-11-01
16413,17,2,528.98,264.49,0,2011-11-01
16414,241,1,50.8,50.8,1,2011-11-01
16415,5,1,210.35,210.35,0,2011-11-01
16416,4,4,1269.75,317.4375,1,2011-11-01
16418,5,3,675.27,225.09,0,2011-11-01
16419,73,6,972.23,162.03833333333333,0,2011-11-01
16420,357,1,75.0,75.0,0,2011-11-01
16421,337,1,104.4,104.4,0,2011-11-01
16422,4,55,39081.72,710.5767272727273,1,2011-11-01
16424,152,2,443.06,221.53,0,2011-11-01
16425,263,1,302.7,302.7,0,2011-11-01
16426,7,5,934.28,186.856,1,2011-11-01
16427,224,2,241.06,120.53,0,2011-11-01
16429,67,1,284.55,284.55,0,2011-11-01
16430,18,4,880.55,220.1375,0,2011-11-01
16431,174,3,642.81,214.26999999999998,0,2011-11-01
16432,25,1,287.4,287.4,0,2011-11-01
16434,8,5,1103.27,220.654,1,2011-11-01
16437,342,1,183.89999999999998,183.89999999999998,0,2011-11-01
16438,4,2,353.12,176.56,1,2011-11-01
16440,12,3,1808.83,602.9433333333333,1,2011-11-01
16441,28,2,381.2,190.6,0,2011-11-01
16442,188,2,437.03,218.515,0,2011-11-01
16444,7,7,1290.31,184.32999999999998,0,2011-11-01
16445,347,2,204.15,102.075,1,2011-11-01
16446,166,1,2.9,2.9,0,2011-11-01
16447,96,1,259.01,259.01,0,2011-11-01
16448,159,1,188.89000000000001,188.89000000000001,0,2011-11-01
16449,158,2,707.69,353.845,0,2011-11-01
16450,110,1,311.92,311.92,0,2011-11-01
16451,48,1,266.97,266.97,0,2011-11-01
16454,5,2,6.9,3.45,0,2011-11-01
16455,24,9,2540.03,282.2255555555555,0,2011-11-01
16456,60,5,2945.77,589.154,0,2011-11-01
16457,179,1,208.36,208.36,0,2011-11-01
16458,13,16,3102.63,193.914375,1,2011-11-01
16460,33,2,512.1,256.05,1,2011-11-01
16461,138,1,151.42,151.42,0,2011-11-01
16462,34,3,136.0,45.333333333333336,0,2011-11-01
16463,13,3,1119.3899999999999,373.12999999999994,1,2011-11-01
16464,41,2,998.25,499.125,1,2011-11-01
16466,15,7,1480.94,211.56285714285715,1,2011-11-01
16468,35,1,74.9,74.9,0,2011-11-01
16469,48,3,462.72,154.24,1,2011-11-01
16470,12,5,1079.1200000000001,215.82399999999998,0,2011-11-01
16471,235,2,526.75,263.375,0,2011-11-01
16473,125,4,470.83,117.7075,0,2011-11-01
16474,11,5,1398.49,279.698,1,2011-11-01
16475,49,4,544.3,136.075,0,2011-11-01
16477,24,8,3095.56,386.945,0,2011-11-01
16478,25,2,235.9,117.95,1,2011-11-01
16480,36,1,769.29,769.29,0,2011-11-01
16483,153,1,139.35,139.35,0,2011-11-01
16484,134,2,404.3,202.15,0,2011-11-01
16485,38,1,363.65,363.65,0,2011-11-01
16488,75,2,354.57,177.285,1,2011-11-01
16489,341,1,193.04999999999998,193.04999999999998,0,2011-11-01
16491,7,1,731.5,731.5,0,2011-11-01
16493,40,4,1351.63,337.9075,0,2011-11-01
16494,257,1,826.53,826.53,0,2011-11-01
16495,237,2,246.51,123.255,0,2011-11-01
16496,168,2,1185.04,592.52,0,2011-11-01
16497,10,6,2965.69,494.2816666666667,0,2011-11-01
16498,122,2,100.97,50.485,0,2011-11-01
16499,321,3,596.15,198.7166666666667,0,2011-11-01
16500,291,3,460.5,153.5,1,2011-11-01
16501,344,1,1237.23,1237.23,0,2011-11-01
16503,67,5,1814.43,362.88599999999997,0,2011-11-01
16506,1,1,55.2,55.2,1,2011-11-01
16509,257,1,363.7,363.7,0,2011-11-01
16510,333,1,496.2,496.2,0,2011-11-01
16511,105,3,918.48,306.16,1,2011-11-01
16513,4,1,108.45000000000002,108.45000000000002,1,2011-11-01
16515,13,7,1960.3500000000001,280.05,0,2011-11-01
16517,238,1,162.7,162.7,0,2011-11-01
16518,22,2,484.32,242.16,0,2011-11-01
16519,326,1,207.4,207.4,1,2011-11-01
16520,147,3,1372.33,457.4433333333333,0,2011-11-01
16523,18,17,7113.51,418.44176470588235,1,2011-11-01
16525,40,25,12641.050000000001,505.642,1,2011-11-01
16526,132,1,290.36,290.36,0,2011-11-01
16527,42,1,228.06,228.06,0,2011-11-01
16529,151,1,455.25,455.25,0,2011-11-01
16531,35,7,1215.32,173.61714285714285,1,2011-11-01
16532,96,2,4516.8,2258.4,1,2011-11-01
16533,15,2,987.86,493.93,1,2011-11-01
16535,346,1,387.84,387.84,0,2011-11-01
16536,71,1,548.97,548.97,0,2011-11-01
16539,180,3,1495.96,498.65333333333336,0,2011-11-01
16542,14,2,257.32,128.66,0,2011-11-01
16545,125,2,689.82,344.90999999999997,0,2011-11-01
16546,251,4,3261.77,815.4425000000001,0,2011-11-01
16549,6,6,3335.73,555.955,1,2011-11-01
16550,69,5,2853.63,570.726,0,2011-11-01
16551,56,3,922.12,307.37333333333333,0,2011-11-01
16552,203,2,475.02000000000004,237.51000000000005,0,2011-11-01
16553,124,20,10973.82,548.691,0,2011-11-01
16554,3,4,1241.02,310.255,0,2011-11-01
16555,70,1,151.98,151.98,1,2011-11-01
16556,27,8,3675.5,459.4375,0,2011-11-01
16557,98,1,101.15,101.15,1,2011-11-01
16558,10,19,7552.1,397.4789473684211,1,2011-11-01
16559,358,1,185.20000000000002,185.20000000000002,0,2011-11-01
16560,319,2,664.31,332.155,1,2011-11-01
16561,20,1,264.96,264.96,0,2011-11-01
16563,14,2,2399.16,1199.58,0,2011-11-01
16565,325,1,173.7,173.7,0,2011-11-01
16566,17,4,502.28000000000003,125.57,1,2011-11-01
16567,155,2,865.6,432.8,0,2011-11-01
16570,18,11,4017.48,365.22545454545457,1,2011-11-01
16571,137,3,1728.15,576.0500000000001,1,2011-11-01
16572,88,3,1009.6,336.5333333333333,0,2011-11-01
16573,45,2,663.61,331.805,0,2011-11-01
16574,32,1,451.44,451.44,0,2011-11-01
16581,143,1,105.84,105.84,0,2011-11-01
16582,74,1,313.62,313.62,0,2011-11-01
16583,334,1,466.9,466.9,0,2011-11-01
16584,41,2,936.08,468.04,0,2011-11-01
16586,209,1,463.95,463.95,0,2011-11-01
16587,193,1,225.15,225.15,0,2011-11-01
16588,347,1,169.23,169.23,0,2011-11-01
16589,32,3,459.24,153.08,0,2011-11-01
16590,361,1,289.15,289.15,0,2011-11-01
16591,29,1,213.5,213.5,0,2011-11-01
16592,11,14,2924.59,208.89928571428572,1,2011-11-01
16593,11,4,442.48,110.62,0,2011-11-01
16594,36,1,181.09,181.09,0,2011-11-01
16595,22,2,640.12,320.06,0,2011-11-01
16596,327,1,241.3,241.3,1,2011-11-01
16598,246,1,145.04999999999998,145.04999999999998,0,2011-11-01
16599,346,1,172.8,172.8,0,2011-11-01
16600,35,6,782.38,130.39666666666668,1,2011-11-01
16601,1,2,617.0,308.5,0,2011-11-01
16602,349,1,235.25,235.25,1,2011-11-01
16603,35,2,482.47,241.235,0,2011-11-01
16607,19,13,2952.69,227.13,1,2011-11-01
16609,48,6,4029.82,671.6366666666667,1,2011-11-01
16610,180,1,75.66,75.66,0,2011-11-01
16611,147,2,458.39,229.195,0,2011-11-01
16612,80,5,1766.45,353.29,1,2011-11-01
16613,31,1,618.59,618.59,0,2011-11-01
16614,143,2,886.64,443.32,0,2011-11-01
16616,118,1,210.10000000000002,210.10000000000002,1,2011-11-01
16617,196,1,151.85,151.85,0,2011-11-01
16618,171,4,1441.29,360.3225,1,2011-11-01
16619,224,2,573.41,286.705,0,2011-11-01
16620,221,2,364.26,182.13,0,2011-11-01
16621,12,4,813.48,203.37,0,2011-11-01
16623,206,2,439.7,219.85,0,2011-11-01
16624,41,2,810.5699999999999,405.28499999999997,0,2011-11-01
16625,235,1,333.08,333.08,0,2011-11-01
16626,1,12,3269.74,272.4783333333333,1,2011-11-01
16627,40,1,322.8,322.8,0,2011-11-01
16628,67,4,1619.8400000000001,404.96,1,2011-11-01
16629,34,2,417.73,208.865,0,2011-11-01
16633,0,5,2235.16,447.032,1,2011-11-01
16634,183,3,820.11,273.37,0,2011-11-01
16637,21,3,862.9300000000001,287.6433333333334,1,2011-11-01
16638,60,9,1601.3400000000001,177.92666666666665,1,2011-11-01
16639,167,2,471.15000000000003,235.57500000000005,1,2011-11-01
16640,358,1,179.4,179.4,0,2011-11-01
16641,66,1,231.10000000000002,231.10000000000002,0,2011-11-01
16642,168,1,307.73,307.73,0,2011-11-01
16643,206,1,487.51,487.51,0,2011-11-01
16644,138,2,833.78,416.89,0,2011-11-01
16647,130,2,214.06,107.03,0,2011-11-01
16648,3,1,290.65999999999997,290.65999999999997,0,2011-11-01
16650,32,1,518.42,518.42,0,2011-11-01
16652,19,7,6773.97,967.71,0,2011-11-01
16653,32,1,1117.86,1117.86,1,2011-11-01
16654,102,4,828.67,207.1675,0,2011-11-01
16655,36,4,2911.2,727.8,1,2011-11-01
16656,3,13,8226.98,632.8446153846154,1,2011-11-01
16657,109,2,446.11,223.055,1,2011-11-01
16658,329,1,246.48,246.48,0,2011-11-01
16659,150,1,39.12,39.12,0,2011-11-01
16660,171,2,384.36,192.17999999999998,1,2011-11-01
16662,355,1,163.8,163.8,0,2011-11-01
16665,323,1,135.39999999999998,135.39999999999998,0,2011-11-01
16667,29,2,570.13,285.065,0,2011-11-01
16668,77,6,309.71999999999997,51.620000000000005,1,2011-11-01
16669,39,2,729.49,364.745,1,2011-11-01
16670,18,11,4668.88,424.44363636363636,1,2011-11-01
16671,125,1,1382.88,1382.88,1,2011-11-01
